index,tenor,date,fixing
EUR-EURIBOR-Reuters,1M,12/08/2011,0.01362
EUR-EURIBOR-Reuters,3M,12/08/2011,0.01535
EUR-EURIBOR-Reuters,6M,12/08/2011,0.0173
EUR-EURIBOR-Reuters,12M,12/08/2011,0.02067
EUR-EONIA-OIS-COMPOUND,1D,15/08/2011,0.00874
EUR-EURIBOR-Reuters,1W,15/08/2011,0.01149
EUR-EURIBOR-Reuters,2W,15/08/2011,0.01233
EUR-EURIBOR-Reuters,1M,15/08/2011,0.01362
EUR-EURIBOR-Reuters,3M,15/08/2011,0.01538
EUR-EURIBOR-Reuters,6M,15/08/2011,0.0174
EUR-EURIBOR-Reuters,12M,15/08/2011,0.02078
EUR-EONIA-OIS-COMPOUND,1D,16/08/2011,0.00885
EUR-EURIBOR-Reuters,1W,16/08/2011,0.0114
EUR-EURIBOR-Reuters,2W,16/08/2011,0.0123
EUR-EURIBOR-Reuters,1M,16/08/2011,0.01357
EUR-EURIBOR-Reuters,3M,16/08/2011,0.01536
EUR-EURIBOR-Reuters,6M,16/08/2011,0.01741
EUR-EURIBOR-Reuters,12M,16/08/2011,0.0208
EUR-EONIA-OIS-COMPOUND,1D,17/08/2011,0.00876
EUR-EURIBOR-Reuters,1W,17/08/2011,0.01133
EUR-EURIBOR-Reuters,2W,17/08/2011,0.01223
EUR-EURIBOR-Reuters,1M,17/08/2011,0.01352
EUR-EURIBOR-Reuters,3M,17/08/2011,0.01535
EUR-EURIBOR-Reuters,6M,17/08/2011,0.0174
EUR-EURIBOR-Reuters,12M,17/08/2011,0.02078
EUR-EONIA-OIS-COMPOUND,1D,18/08/2011,0.00883
EUR-EURIBOR-Reuters,1W,18/08/2011,0.01123
EUR-EURIBOR-Reuters,2W,18/08/2011,0.01213
EUR-EURIBOR-Reuters,1M,18/08/2011,0.01348
EUR-EURIBOR-Reuters,3M,18/08/2011,0.01535
EUR-EURIBOR-Reuters,6M,18/08/2011,0.01737
EUR-EURIBOR-Reuters,12M,18/08/2011,0.02073
EUR-EONIA-OIS-COMPOUND,1D,19/08/2011,0.0089
EUR-EURIBOR-Reuters,1W,19/08/2011,0.01118
EUR-EURIBOR-Reuters,2W,19/08/2011,0.01206
EUR-EURIBOR-Reuters,1M,19/08/2011,0.01344
EUR-EURIBOR-Reuters,3M,19/08/2011,0.01533
EUR-EURIBOR-Reuters,6M,19/08/2011,0.0173
EUR-EURIBOR-Reuters,12M,19/08/2011,0.02066
EUR-EONIA-OIS-COMPOUND,1D,22/08/2011,0.00908
EUR-EURIBOR-Reuters,1W,22/08/2011,0.01123
EUR-EURIBOR-Reuters,2W,22/08/2011,0.0121
EUR-EURIBOR-Reuters,1M,22/08/2011,0.01345
EUR-EURIBOR-Reuters,3M,22/08/2011,0.01534
EUR-EURIBOR-Reuters,6M,22/08/2011,0.01734
EUR-EURIBOR-Reuters,12M,22/08/2011,0.0207
EUR-EONIA-OIS-COMPOUND,1D,23/08/2011,0.009
EUR-EURIBOR-Reuters,1W,23/08/2011,0.01119
EUR-EURIBOR-Reuters,2W,23/08/2011,0.01207
EUR-EURIBOR-Reuters,1M,23/08/2011,0.01347
EUR-EURIBOR-Reuters,3M,23/08/2011,0.01536
EUR-EURIBOR-Reuters,6M,23/08/2011,0.01739
EUR-EURIBOR-Reuters,12M,23/08/2011,0.02075
EUR-EONIA-OIS-COMPOUND,1D,24/08/2011,0.00896
EUR-EURIBOR-Reuters,1W,24/08/2011,0.01116
EUR-EURIBOR-Reuters,2W,24/08/2011,0.01208
EUR-EURIBOR-Reuters,1M,24/08/2011,0.01349
EUR-EURIBOR-Reuters,3M,24/08/2011,0.01539
EUR-EURIBOR-Reuters,6M,24/08/2011,0.01743
EUR-EURIBOR-Reuters,12M,24/08/2011,0.02079
EUR-EONIA-OIS-COMPOUND,1D,25/08/2011,0.0089
EUR-EURIBOR-Reuters,1W,25/08/2011,0.0111
EUR-EURIBOR-Reuters,2W,25/08/2011,0.01204
EUR-EURIBOR-Reuters,1M,25/08/2011,0.01349
EUR-EURIBOR-Reuters,3M,25/08/2011,0.01539
EUR-EURIBOR-Reuters,6M,25/08/2011,0.01745
EUR-EURIBOR-Reuters,12M,25/08/2011,0.02085
EUR-EONIA-OIS-COMPOUND,1D,26/08/2011,0.00874
EUR-EURIBOR-Reuters,1W,26/08/2011,0.01108
EUR-EURIBOR-Reuters,2W,26/08/2011,0.01202
EUR-EURIBOR-Reuters,1M,26/08/2011,0.01349
EUR-EURIBOR-Reuters,3M,26/08/2011,0.0154
EUR-EURIBOR-Reuters,6M,26/08/2011,0.01744
EUR-EURIBOR-Reuters,12M,26/08/2011,0.02083
EUR-EONIA-OIS-COMPOUND,1D,29/08/2011,0.00869
EUR-EURIBOR-Reuters,1W,29/08/2011,0.01109
EUR-EURIBOR-Reuters,2W,29/08/2011,0.01204
EUR-EURIBOR-Reuters,1M,29/08/2011,0.01348
EUR-EURIBOR-Reuters,3M,29/08/2011,0.0154
EUR-EURIBOR-Reuters,6M,29/08/2011,0.01745
EUR-EURIBOR-Reuters,12M,29/08/2011,0.02084
EUR-EONIA-OIS-COMPOUND,1D,30/08/2011,0.00865
EUR-EURIBOR-Reuters,1W,30/08/2011,0.01104
EUR-EURIBOR-Reuters,2W,30/08/2011,0.01203
EUR-EURIBOR-Reuters,1M,30/08/2011,0.0135
EUR-EURIBOR-Reuters,3M,30/08/2011,0.0154
EUR-EURIBOR-Reuters,6M,30/08/2011,0.01747
EUR-EURIBOR-Reuters,12M,30/08/2011,0.02085
EUR-EONIA-OIS-COMPOUND,1D,31/08/2011,0.00955
EUR-EURIBOR-Reuters,1W,31/08/2011,0.01101
EUR-EURIBOR-Reuters,2W,31/08/2011,0.01204
EUR-EURIBOR-Reuters,1M,31/08/2011,0.01351
EUR-EURIBOR-Reuters,3M,31/08/2011,0.01542
EUR-EURIBOR-Reuters,6M,31/08/2011,0.01749
EUR-EURIBOR-Reuters,12M,31/08/2011,0.02089
EUR-EONIA-OIS-COMPOUND,1D,01/09/2011,0.00884
EUR-EURIBOR-Reuters,1W,01/09/2011,0.01098
EUR-EURIBOR-Reuters,2W,01/09/2011,0.01202
EUR-EURIBOR-Reuters,1M,01/09/2011,0.01351
EUR-EURIBOR-Reuters,3M,01/09/2011,0.01543
EUR-EURIBOR-Reuters,6M,01/09/2011,0.01748
EUR-EURIBOR-Reuters,12M,01/09/2011,0.02089
EUR-EONIA-OIS-COMPOUND,1D,02/09/2011,0.00868
EUR-EURIBOR-Reuters,1W,02/09/2011,0.01092
EUR-EURIBOR-Reuters,2W,02/09/2011,0.012
EUR-EURIBOR-Reuters,1M,02/09/2011,0.0135
EUR-EURIBOR-Reuters,3M,02/09/2011,0.01541
EUR-EURIBOR-Reuters,6M,02/09/2011,0.01744
EUR-EURIBOR-Reuters,12M,02/09/2011,0.02083
EUR-EONIA-OIS-COMPOUND,1D,05/09/2011,0.00873
EUR-EURIBOR-Reuters,1W,05/09/2011,0.01091
EUR-EURIBOR-Reuters,2W,05/09/2011,0.01195
EUR-EURIBOR-Reuters,1M,05/09/2011,0.01346
EUR-EURIBOR-Reuters,3M,05/09/2011,0.01537
EUR-EURIBOR-Reuters,6M,05/09/2011,0.01734
EUR-EURIBOR-Reuters,12M,05/09/2011,0.02071
EUR-EONIA-OIS-COMPOUND,1D,06/09/2011,0.00871
EUR-EURIBOR-Reuters,1W,06/09/2011,0.01089
EUR-EURIBOR-Reuters,2W,06/09/2011,0.01193
EUR-EURIBOR-Reuters,1M,06/09/2011,0.01343
EUR-EURIBOR-Reuters,3M,06/09/2011,0.01534
EUR-EURIBOR-Reuters,6M,06/09/2011,0.01732
EUR-EURIBOR-Reuters,12M,06/09/2011,0.02066
EUR-EONIA-OIS-COMPOUND,1D,07/09/2011,0.0087
EUR-EURIBOR-Reuters,1W,07/09/2011,0.01086
EUR-EURIBOR-Reuters,2W,07/09/2011,0.0119
EUR-EURIBOR-Reuters,1M,07/09/2011,0.01341
EUR-EURIBOR-Reuters,3M,07/09/2011,0.01532
EUR-EURIBOR-Reuters,6M,07/09/2011,0.01731
EUR-EURIBOR-Reuters,12M,07/09/2011,0.02067
EUR-EONIA-OIS-COMPOUND,1D,08/09/2011,0.00863
EUR-EURIBOR-Reuters,1W,08/09/2011,0.01086
EUR-EURIBOR-Reuters,2W,08/09/2011,0.01189
EUR-EURIBOR-Reuters,1M,08/09/2011,0.01341
EUR-EURIBOR-Reuters,3M,08/09/2011,0.01532
EUR-EURIBOR-Reuters,6M,08/09/2011,0.01732
EUR-EURIBOR-Reuters,12M,08/09/2011,0.02067
EUR-EONIA-OIS-COMPOUND,1D,09/09/2011,0.0085
EUR-EURIBOR-Reuters,1W,09/09/2011,0.01092
EUR-EURIBOR-Reuters,2W,09/09/2011,0.01195
EUR-EURIBOR-Reuters,1M,09/09/2011,0.01342
EUR-EURIBOR-Reuters,3M,09/09/2011,0.0153
EUR-EURIBOR-Reuters,6M,09/09/2011,0.01728
EUR-EURIBOR-Reuters,12M,09/09/2011,0.02059
EUR-EONIA-OIS-COMPOUND,1D,12/09/2011,0.00857
EUR-EURIBOR-Reuters,1W,12/09/2011,0.01096
EUR-EURIBOR-Reuters,2W,12/09/2011,0.01194
EUR-EURIBOR-Reuters,1M,12/09/2011,0.0134
EUR-EURIBOR-Reuters,3M,12/09/2011,0.01527
EUR-EURIBOR-Reuters,6M,12/09/2011,0.01723
EUR-EURIBOR-Reuters,12M,12/09/2011,0.02051
EUR-EONIA-OIS-COMPOUND,1D,13/09/2011,0.01214
EUR-EURIBOR-Reuters,1W,13/09/2011,0.01098
EUR-EURIBOR-Reuters,2W,13/09/2011,0.01193
EUR-EURIBOR-Reuters,1M,13/09/2011,0.0134
EUR-EURIBOR-Reuters,3M,13/09/2011,0.01528
EUR-EURIBOR-Reuters,6M,13/09/2011,0.01724
EUR-EURIBOR-Reuters,12M,13/09/2011,0.02052
EUR-EONIA-OIS-COMPOUND,1D,14/09/2011,0.0093
EUR-EURIBOR-Reuters,1W,14/09/2011,0.01094
EUR-EURIBOR-Reuters,2W,14/09/2011,0.0119
EUR-EURIBOR-Reuters,1M,14/09/2011,0.01342
EUR-EURIBOR-Reuters,3M,14/09/2011,0.01529
EUR-EURIBOR-Reuters,6M,14/09/2011,0.01729
EUR-EURIBOR-Reuters,12M,14/09/2011,0.02058
EUR-EONIA-OIS-COMPOUND,1D,15/09/2011,0.00952
EUR-EURIBOR-Reuters,1W,15/09/2011,0.01089
EUR-EURIBOR-Reuters,2W,15/09/2011,0.0119
EUR-EURIBOR-Reuters,1M,15/09/2011,0.0134
EUR-EURIBOR-Reuters,3M,15/09/2011,0.01531
EUR-EURIBOR-Reuters,6M,15/09/2011,0.01734
EUR-EURIBOR-Reuters,12M,15/09/2011,0.02066
EUR-EONIA-OIS-COMPOUND,1D,16/09/2011,0.01112
EUR-EURIBOR-Reuters,1W,16/09/2011,0.01111
EUR-EURIBOR-Reuters,2W,16/09/2011,0.012
EUR-EURIBOR-Reuters,1M,16/09/2011,0.01346
EUR-EURIBOR-Reuters,3M,16/09/2011,0.01535
EUR-EURIBOR-Reuters,6M,16/09/2011,0.01736
EUR-EURIBOR-Reuters,12M,16/09/2011,0.02068
EUR-EONIA-OIS-COMPOUND,1D,19/09/2011,0.01041
EUR-EURIBOR-Reuters,1W,19/09/2011,0.01125
EUR-EURIBOR-Reuters,2W,19/09/2011,0.01206
EUR-EURIBOR-Reuters,1M,19/09/2011,0.01347
EUR-EURIBOR-Reuters,3M,19/09/2011,0.01536
EUR-EURIBOR-Reuters,6M,19/09/2011,0.01735
EUR-EURIBOR-Reuters,12M,19/09/2011,0.02064
EUR-EONIA-OIS-COMPOUND,1D,20/09/2011,0.01061
EUR-EURIBOR-Reuters,1W,20/09/2011,0.01138
EUR-EURIBOR-Reuters,2W,20/09/2011,0.01216
EUR-EURIBOR-Reuters,1M,20/09/2011,0.01349
EUR-EURIBOR-Reuters,3M,20/09/2011,0.01537
EUR-EURIBOR-Reuters,6M,20/09/2011,0.01737
EUR-EURIBOR-Reuters,12M,20/09/2011,0.02065
EUR-EONIA-OIS-COMPOUND,1D,21/09/2011,0.01061
EUR-EURIBOR-Reuters,1W,21/09/2011,0.0114
EUR-EURIBOR-Reuters,2W,21/09/2011,0.01221
EUR-EURIBOR-Reuters,1M,21/09/2011,0.01351
EUR-EURIBOR-Reuters,3M,21/09/2011,0.01537
EUR-EURIBOR-Reuters,6M,21/09/2011,0.01736
EUR-EURIBOR-Reuters,12M,21/09/2011,0.02065
EUR-EONIA-OIS-COMPOUND,1D,22/09/2011,0.0104
EUR-EURIBOR-Reuters,1W,22/09/2011,0.0117
EUR-EURIBOR-Reuters,2W,22/09/2011,0.01227
EUR-EURIBOR-Reuters,1M,22/09/2011,0.0135
EUR-EURIBOR-Reuters,3M,22/09/2011,0.01536
EUR-EURIBOR-Reuters,6M,22/09/2011,0.01734
EUR-EURIBOR-Reuters,12M,22/09/2011,0.0206
EUR-EONIA-OIS-COMPOUND,1D,23/09/2011,0.01055
EUR-EURIBOR-Reuters,1W,23/09/2011,0.01182
EUR-EURIBOR-Reuters,2W,23/09/2011,0.01235
EUR-EURIBOR-Reuters,1M,23/09/2011,0.0135
EUR-EURIBOR-Reuters,3M,23/09/2011,0.01537
EUR-EURIBOR-Reuters,6M,23/09/2011,0.01735
EUR-EURIBOR-Reuters,12M,23/09/2011,0.0206
EUR-EONIA-OIS-COMPOUND,1D,26/09/2011,0.01058
EUR-EURIBOR-Reuters,1W,26/09/2011,0.01195
EUR-EURIBOR-Reuters,2W,26/09/2011,0.01243
EUR-EURIBOR-Reuters,1M,26/09/2011,0.01349
EUR-EURIBOR-Reuters,3M,26/09/2011,0.01535
EUR-EURIBOR-Reuters,6M,26/09/2011,0.01732
EUR-EURIBOR-Reuters,12M,26/09/2011,0.02057
EUR-EONIA-OIS-COMPOUND,1D,27/09/2011,0.01071
EUR-EURIBOR-Reuters,1W,27/09/2011,0.01211
EUR-EURIBOR-Reuters,2W,27/09/2011,0.01253
EUR-EURIBOR-Reuters,1M,27/09/2011,0.01351
EUR-EURIBOR-Reuters,3M,27/09/2011,0.01537
EUR-EURIBOR-Reuters,6M,27/09/2011,0.01738
EUR-EURIBOR-Reuters,12M,27/09/2011,0.02064
EUR-EONIA-OIS-COMPOUND,1D,28/09/2011,0.01069
EUR-EURIBOR-Reuters,1W,28/09/2011,0.01228
EUR-EURIBOR-Reuters,2W,28/09/2011,0.01261
EUR-EURIBOR-Reuters,1M,28/09/2011,0.01357
EUR-EURIBOR-Reuters,3M,28/09/2011,0.01544
EUR-EURIBOR-Reuters,6M,28/09/2011,0.01746
EUR-EURIBOR-Reuters,12M,28/09/2011,0.02075
EUR-EONIA-OIS-COMPOUND,1D,29/09/2011,0.01057
EUR-EURIBOR-Reuters,1W,29/09/2011,0.0122
EUR-EURIBOR-Reuters,2W,29/09/2011,0.01255
EUR-EURIBOR-Reuters,1M,29/09/2011,0.01356
EUR-EURIBOR-Reuters,3M,29/09/2011,0.0155
EUR-EURIBOR-Reuters,6M,29/09/2011,0.0175
EUR-EURIBOR-Reuters,12M,29/09/2011,0.02081
EUR-EONIA-OIS-COMPOUND,1D,30/09/2011,0.01463
EUR-EURIBOR-Reuters,1W,30/09/2011,0.01208
EUR-EURIBOR-Reuters,2W,30/09/2011,0.0125
EUR-EURIBOR-Reuters,1M,30/09/2011,0.01356
EUR-EURIBOR-Reuters,3M,30/09/2011,0.01554
EUR-EURIBOR-Reuters,6M,30/09/2011,0.01753
EUR-EURIBOR-Reuters,12M,30/09/2011,0.02084
EUR-EONIA-OIS-COMPOUND,1D,03/10/2011,0.01071
EUR-EURIBOR-Reuters,1W,03/10/2011,0.01197
EUR-EURIBOR-Reuters,2W,03/10/2011,0.01246
EUR-EURIBOR-Reuters,1M,03/10/2011,0.01355
EUR-EURIBOR-Reuters,3M,03/10/2011,0.01557
EUR-EURIBOR-Reuters,6M,03/10/2011,0.01757
EUR-EURIBOR-Reuters,12M,03/10/2011,0.02085
EUR-EONIA-OIS-COMPOUND,1D,04/10/2011,0.00997
EUR-EURIBOR-Reuters,1W,04/10/2011,0.01184
EUR-EURIBOR-Reuters,2W,04/10/2011,0.01239
EUR-EURIBOR-Reuters,1M,04/10/2011,0.01354
EUR-EURIBOR-Reuters,3M,04/10/2011,0.01557
EUR-EURIBOR-Reuters,6M,04/10/2011,0.01756
EUR-EURIBOR-Reuters,12M,04/10/2011,0.02083
EUR-EONIA-OIS-COMPOUND,1D,05/10/2011,0.0097
EUR-EURIBOR-Reuters,1W,05/10/2011,0.0117
EUR-EURIBOR-Reuters,2W,05/10/2011,0.01233
EUR-EURIBOR-Reuters,1M,05/10/2011,0.01354
EUR-EURIBOR-Reuters,3M,05/10/2011,0.01558
EUR-EURIBOR-Reuters,6M,05/10/2011,0.01758
EUR-EURIBOR-Reuters,12M,05/10/2011,0.02083
EUR-EONIA-OIS-COMPOUND,1D,06/10/2011,0.00947
EUR-EURIBOR-Reuters,1W,06/10/2011,0.01155
EUR-EURIBOR-Reuters,2W,06/10/2011,0.01223
EUR-EURIBOR-Reuters,1M,06/10/2011,0.01353
EUR-EURIBOR-Reuters,3M,06/10/2011,0.01556
EUR-EURIBOR-Reuters,6M,06/10/2011,0.01755
EUR-EURIBOR-Reuters,12M,06/10/2011,0.02082
EUR-EONIA-OIS-COMPOUND,1D,07/10/2011,0.00919
EUR-EURIBOR-Reuters,1W,07/10/2011,0.01178
EUR-EURIBOR-Reuters,2W,07/10/2011,0.01237
EUR-EURIBOR-Reuters,1M,07/10/2011,0.01362
EUR-EURIBOR-Reuters,3M,07/10/2011,0.01566
EUR-EURIBOR-Reuters,6M,07/10/2011,0.01765
EUR-EURIBOR-Reuters,12M,07/10/2011,0.021
EUR-EONIA-OIS-COMPOUND,1D,10/10/2011,0.00892
EUR-EURIBOR-Reuters,1W,10/10/2011,0.01185
EUR-EURIBOR-Reuters,2W,10/10/2011,0.01244
EUR-EURIBOR-Reuters,1M,10/10/2011,0.01362
EUR-EURIBOR-Reuters,3M,10/10/2011,0.01567
EUR-EURIBOR-Reuters,6M,10/10/2011,0.01768
EUR-EURIBOR-Reuters,12M,10/10/2011,0.02102
EUR-EONIA-OIS-COMPOUND,1D,11/10/2011,0.0122
EUR-EURIBOR-Reuters,1W,11/10/2011,0.01191
EUR-EURIBOR-Reuters,2W,11/10/2011,0.01247
EUR-EURIBOR-Reuters,1M,11/10/2011,0.01365
EUR-EURIBOR-Reuters,3M,11/10/2011,0.0157
EUR-EURIBOR-Reuters,6M,11/10/2011,0.01771
EUR-EURIBOR-Reuters,12M,11/10/2011,0.02106
EUR-EONIA-OIS-COMPOUND,1D,12/10/2011,0.00986
EUR-EURIBOR-Reuters,1W,12/10/2011,0.01186
EUR-EURIBOR-Reuters,2W,12/10/2011,0.01245
EUR-EURIBOR-Reuters,1M,12/10/2011,0.01365
EUR-EURIBOR-Reuters,3M,12/10/2011,0.01571
EUR-EURIBOR-Reuters,6M,12/10/2011,0.01774
EUR-EURIBOR-Reuters,12M,12/10/2011,0.02109
EUR-EONIA-OIS-COMPOUND,1D,13/10/2011,0.00958
EUR-EURIBOR-Reuters,1W,13/10/2011,0.01181
EUR-EURIBOR-Reuters,2W,13/10/2011,0.01241
EUR-EURIBOR-Reuters,1M,13/10/2011,0.01365
EUR-EURIBOR-Reuters,3M,13/10/2011,0.01572
EUR-EURIBOR-Reuters,6M,13/10/2011,0.01775
EUR-EURIBOR-Reuters,12M,13/10/2011,0.02111
EUR-EONIA-OIS-COMPOUND,1D,14/10/2011,0.0093
EUR-EURIBOR-Reuters,1W,14/10/2011,0.01174
EUR-EURIBOR-Reuters,2W,14/10/2011,0.01239
EUR-EURIBOR-Reuters,1M,14/10/2011,0.01366
EUR-EURIBOR-Reuters,3M,14/10/2011,0.01574
EUR-EURIBOR-Reuters,6M,14/10/2011,0.01777
EUR-EURIBOR-Reuters,12M,14/10/2011,0.02115
EUR-EONIA-OIS-COMPOUND,1D,17/10/2011,0.00928
EUR-EURIBOR-Reuters,1W,17/10/2011,0.01171
EUR-EURIBOR-Reuters,2W,17/10/2011,0.01238
EUR-EURIBOR-Reuters,1M,17/10/2011,0.01367
EUR-EURIBOR-Reuters,3M,17/10/2011,0.01578
EUR-EURIBOR-Reuters,6M,17/10/2011,0.01782
EUR-EURIBOR-Reuters,12M,17/10/2011,0.02122
EUR-EONIA-OIS-COMPOUND,1D,18/10/2011,0.00924
EUR-EURIBOR-Reuters,1W,18/10/2011,0.01166
EUR-EURIBOR-Reuters,2W,18/10/2011,0.01233
EUR-EURIBOR-Reuters,1M,18/10/2011,0.01365
EUR-EURIBOR-Reuters,3M,18/10/2011,0.01579
EUR-EURIBOR-Reuters,6M,18/10/2011,0.0178
EUR-EURIBOR-Reuters,12M,18/10/2011,0.02117
EUR-EONIA-OIS-COMPOUND,1D,19/10/2011,0.00949
EUR-EURIBOR-Reuters,1W,19/10/2011,0.01161
EUR-EURIBOR-Reuters,2W,19/10/2011,0.01232
EUR-EURIBOR-Reuters,1M,19/10/2011,0.01368
EUR-EURIBOR-Reuters,3M,19/10/2011,0.01582
EUR-EURIBOR-Reuters,6M,19/10/2011,0.01783
EUR-EURIBOR-Reuters,12M,19/10/2011,0.02122
EUR-EONIA-OIS-COMPOUND,1D,20/10/2011,0.00932
EUR-EURIBOR-Reuters,1W,20/10/2011,0.01158
EUR-EURIBOR-Reuters,2W,20/10/2011,0.01232
EUR-EURIBOR-Reuters,1M,20/10/2011,0.01367
EUR-EURIBOR-Reuters,3M,20/10/2011,0.01584
EUR-EURIBOR-Reuters,6M,20/10/2011,0.01785
EUR-EURIBOR-Reuters,12M,20/10/2011,0.02123
EUR-EONIA-OIS-COMPOUND,1D,21/10/2011,0.00937
EUR-EURIBOR-Reuters,1W,21/10/2011,0.01158
EUR-EURIBOR-Reuters,2W,21/10/2011,0.01231
EUR-EURIBOR-Reuters,1M,21/10/2011,0.01368
EUR-EURIBOR-Reuters,3M,21/10/2011,0.01585
EUR-EURIBOR-Reuters,6M,21/10/2011,0.01785
EUR-EURIBOR-Reuters,12M,21/10/2011,0.02122
EUR-EONIA-OIS-COMPOUND,1D,24/10/2011,0.00934
EUR-EURIBOR-Reuters,1W,24/10/2011,0.01153
EUR-EURIBOR-Reuters,2W,24/10/2011,0.0123
EUR-EURIBOR-Reuters,1M,24/10/2011,0.01368
EUR-EURIBOR-Reuters,3M,24/10/2011,0.01588
EUR-EURIBOR-Reuters,6M,24/10/2011,0.01785
EUR-EURIBOR-Reuters,12M,24/10/2011,0.02121
EUR-EONIA-OIS-COMPOUND,1D,25/10/2011,0.00932
EUR-EURIBOR-Reuters,1W,25/10/2011,0.01151
EUR-EURIBOR-Reuters,2W,25/10/2011,0.01229
EUR-EURIBOR-Reuters,1M,25/10/2011,0.01367
EUR-EURIBOR-Reuters,3M,25/10/2011,0.01588
EUR-EURIBOR-Reuters,6M,25/10/2011,0.01788
EUR-EURIBOR-Reuters,12M,25/10/2011,0.02124
EUR-EONIA-OIS-COMPOUND,1D,26/10/2011,0.00946
EUR-EURIBOR-Reuters,1W,26/10/2011,0.01147
EUR-EURIBOR-Reuters,2W,26/10/2011,0.01225
EUR-EURIBOR-Reuters,1M,26/10/2011,0.01364
EUR-EURIBOR-Reuters,3M,26/10/2011,0.01588
EUR-EURIBOR-Reuters,6M,26/10/2011,0.01785
EUR-EURIBOR-Reuters,12M,26/10/2011,0.02117
EUR-EONIA-OIS-COMPOUND,1D,27/10/2011,0.00923
EUR-EURIBOR-Reuters,1W,27/10/2011,0.0114
EUR-EURIBOR-Reuters,2W,27/10/2011,0.01222
EUR-EURIBOR-Reuters,1M,27/10/2011,0.01365
EUR-EURIBOR-Reuters,3M,27/10/2011,0.0159
EUR-EURIBOR-Reuters,6M,27/10/2011,0.01788
EUR-EURIBOR-Reuters,12M,27/10/2011,0.02119
EUR-EONIA-OIS-COMPOUND,1D,28/10/2011,0.00919
EUR-EURIBOR-Reuters,1W,28/10/2011,0.01136
EUR-EURIBOR-Reuters,2W,28/10/2011,0.0122
EUR-EURIBOR-Reuters,1M,28/10/2011,0.01366
EUR-EURIBOR-Reuters,3M,28/10/2011,0.01592
EUR-EURIBOR-Reuters,6M,28/10/2011,0.01793
EUR-EURIBOR-Reuters,12M,28/10/2011,0.02129
EUR-EONIA-OIS-COMPOUND,1D,31/10/2011,0.00937
EUR-EURIBOR-Reuters,1W,31/10/2011,0.01136
EUR-EURIBOR-Reuters,2W,31/10/2011,0.01218
EUR-EURIBOR-Reuters,1M,31/10/2011,0.01367
EUR-EURIBOR-Reuters,3M,31/10/2011,0.01591
EUR-EURIBOR-Reuters,6M,31/10/2011,0.01788
EUR-EURIBOR-Reuters,12M,31/10/2011,0.02121
EUR-EONIA-OIS-COMPOUND,1D,01/11/2011,0.00872
EUR-EURIBOR-Reuters,1W,01/11/2011,0.01134
EUR-EURIBOR-Reuters,2W,01/11/2011,0.01212
EUR-EURIBOR-Reuters,1M,01/11/2011,0.01362
EUR-EURIBOR-Reuters,3M,01/11/2011,0.01585
EUR-EURIBOR-Reuters,6M,01/11/2011,0.01782
EUR-EURIBOR-Reuters,12M,01/11/2011,0.02111
EUR-EONIA-OIS-COMPOUND,1D,02/11/2011,0.00899
EUR-EURIBOR-Reuters,1W,02/11/2011,0.01134
EUR-EURIBOR-Reuters,2W,02/11/2011,0.01213
EUR-EURIBOR-Reuters,1M,02/11/2011,0.01361
EUR-EURIBOR-Reuters,3M,02/11/2011,0.01584
EUR-EURIBOR-Reuters,6M,02/11/2011,0.0178
EUR-EURIBOR-Reuters,12M,02/11/2011,0.02109
EUR-EONIA-OIS-COMPOUND,1D,03/11/2011,0.00909
EUR-EURIBOR-Reuters,1W,03/11/2011,0.01136
EUR-EURIBOR-Reuters,2W,03/11/2011,0.01213
EUR-EURIBOR-Reuters,1M,03/11/2011,0.0136
EUR-EURIBOR-Reuters,3M,03/11/2011,0.0158
EUR-EURIBOR-Reuters,6M,03/11/2011,0.01776
EUR-EURIBOR-Reuters,12M,03/11/2011,0.02105
EUR-EONIA-OIS-COMPOUND,1D,04/11/2011,0.00892
EUR-EURIBOR-Reuters,1W,04/11/2011,0.01028
EUR-EURIBOR-Reuters,2W,04/11/2011,0.0109
EUR-EURIBOR-Reuters,1M,04/11/2011,0.01247
EUR-EURIBOR-Reuters,3M,04/11/2011,0.01488
EUR-EURIBOR-Reuters,6M,04/11/2011,0.01701
EUR-EURIBOR-Reuters,12M,04/11/2011,0.02044
EUR-EONIA-OIS-COMPOUND,1D,07/11/2011,0.00885
EUR-EURIBOR-Reuters,1W,07/11/2011,0.00976
EUR-EURIBOR-Reuters,2W,07/11/2011,0.01046
EUR-EURIBOR-Reuters,1M,07/11/2011,0.01223
EUR-EURIBOR-Reuters,3M,07/11/2011,0.01476
EUR-EURIBOR-Reuters,6M,07/11/2011,0.01695
EUR-EURIBOR-Reuters,12M,07/11/2011,0.02039
EUR-EONIA-OIS-COMPOUND,1D,08/11/2011,0.01219
EUR-EURIBOR-Reuters,1W,08/11/2011,0.00952
EUR-EURIBOR-Reuters,2W,08/11/2011,0.0103
EUR-EURIBOR-Reuters,1M,08/11/2011,0.01215
EUR-EURIBOR-Reuters,3M,08/11/2011,0.01474
EUR-EURIBOR-Reuters,6M,08/11/2011,0.01692
EUR-EURIBOR-Reuters,12M,08/11/2011,0.0204
EUR-EONIA-OIS-COMPOUND,1D,09/11/2011,0.00769
EUR-EURIBOR-Reuters,1W,09/11/2011,0.00942
EUR-EURIBOR-Reuters,2W,09/11/2011,0.01022
EUR-EURIBOR-Reuters,1M,09/11/2011,0.01209
EUR-EURIBOR-Reuters,3M,09/11/2011,0.0147
